review_id,author,rating,text,date,month,thumbs_up,app_version,reply,replied_at,sentiment,topics,has_reply
ff490de6-477f-4013-a05c-cb1d92e3197a,Mohammed Bellahsene,5,très bonne,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
51176233-8edc-4db4-a7b9-24fdb2671c82,Fawzia,5,une application tres efficace,2026-01-19,2026-01,0,,,,positif,site_app,False
6096af51-28cb-4941-b92e-4447b8c3cae9,bounia akim,1,trop cher les billets pour 2 heures de vol le système de réservation est trop compliqué,2026-01-19,2026-01,0,18.0.0,,,négatif,"retard, site_app",False
87bff042-0e31-40e3-b162-486d25f1fce8,Amin Bouchelita,1,Sous le slogan، c'est toujours en retard.,2026-01-19,2026-01,0,18.0.0,,,négatif,retard,False
2ab5304d-9144-43f3-8f6e-a88ba7d7a795,Lahcen Roukas,5,very nice,2026-01-19,2026-01,0,,,,positif,autre,False
6af34ac5-6891-4185-adda-fdf69ee516c0,haffaf aimen,5,très bien,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
99af503c-12b9-4230-bebc-d7cdd616db0c,Ahmed Mehaddi,1,trop compliqué,2026-01-19,2026-01,0,18.0.0,,,négatif,autre,False
3c7193f3-276b-46f2-a98a-014ce669abd2,Oussama Moulana,1,ne fonctionne pas. demande surclassement.,2026-01-19,2026-01,0,,,,négatif,autre,False
456ab44b-cb66-4c1d-a979-8f38d64d9018,Regani Med salah,2,Parfois on veut acheter un billet sur l'application ça passe pas le paiement et pour récupérer votre paiement c'est une galère c'est décevant mes salutations.,2026-01-19,2026-01,0,18.0.0,,,négatif,site_app,False
c60fc26d-fe97-44d1-a71b-dc417b467239,adel belaid,5,belle application,2026-01-19,2026-01,0,,,,positif,site_app,False
044b30c8-a649-4a1b-b89c-16967e39a3fa,houda houda,5,très bonne,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
0c0dc3e8-463c-4290-99b4-3fed111befbf,Moi Brahimo31_22,4,ماشاء الله عليكم موفقين ان شاء الله,2026-01-19,2026-01,0,,,,positif,autre,False
e173e4fb-13f5-4533-b846-8e8b15731fac,Mourad Chaouche,5,attractive,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
62f5a132-7206-49fc-826f-f2579a635d1c,dadda benmoh,5,bonne application.,2026-01-19,2026-01,0,18.0.0,,,positif,site_app,False
2aed5861-79a6-47d2-9b93-228c8b5446f4,Yacine Hamiti,5,"très efficace pour tt réservation et paiement en ligne, je la recommande.",2026-01-19,2026-01,0,18.0.0,,,positif,site_app,False
383aabd0-7838-4750-ac23-6ce3bc599f42,Seddik Aroufoune,3,très bonne application,2026-01-19,2026-01,0,18.0.0,,,neutre,site_app,False
14c75bbe-d8b4-434d-a720-139d41cb51a2,Laila Abdli,5,super rien a dire,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
767df48a-f244-4b6b-822e-de6b7a70a32e,nasser senani,5,simple et facile à utiliser,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
f67e9ce6-bda3-4885-af20-512b4cd0d928,Billel Boy,5,très bonne application pour consulter les conditions de programme des vole formidable application,2026-01-19,2026-01,0,18.0.0,,,positif,site_app,False
adece66b-0402-4637-a731-f020c5cd4442,Khokha Hrw,5,bien 👍,2026-01-19,2026-01,0,,,,positif,autre,False
867c19c8-d09b-4e77-98da-2fd7f80945da,Mohamed Belabid,4,très bien,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
244106f8-feab-4b96-9511-46283143cbbc,abdelkader boucenna,4,Tout est normal.,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
2062915a-54bd-4349-8a78-fd9391a0688f,nina,1,L'application bug et ne marche pas 🙃😑,2026-01-19,2026-01,0,18.0.0,,,négatif,site_app,False
15ce8673-eecf-41af-8074-40cdbf1160a2,Zohra Sef,3,satisfaite le faite qu'il n y a pas de retard,2026-01-19,2026-01,0,18.0.0,,,neutre,retard,False
370af1c3-f7ab-4ed4-827c-0c86d9b6e6d8,BESSADATE rachid,4,très pratique,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
083d1315-b744-4ac9-95aa-6389cbda9483,Rachid Atsou,1,fonctionne pas,2026-01-19,2026-01,0,18.0.0,,,négatif,autre,False
0f22dff9-2a2d-4b05-a20d-92446d4d3f41,baraa khouni,5,très bon App,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
191f4ece-6868-411a-817d-58a3c7b379b1,Bouazza Mekidiche,1,très bien,2026-01-19,2026-01,0,16.0,,,négatif,autre,False
629283b7-8052-4c3b-afac-cdb72c1f836e,Soulef Bougrara,3,pas mal,2026-01-19,2026-01,0,,,,neutre,autre,False
0493eb0e-675d-4c8b-8e9f-af7058b56a9a,Karim Slimani,4,derniere version de l’appli j’ai recu un message me demandant de telecharger une version plus recente de l’app mais cela ne fonctionne pas j’ai desinstaller la version que j’avais puis j’ai telechargé l’appli mais j’ai toujours le meme message qui me dit de telecharger une version plus recente... qui peur m’aider svp ? merci,2026-01-19,2026-01,0,18.0.0,,,positif,site_app,False
642c6845-dd71-451f-b827-2dd828339753,tcci Vip,1,le surclassement ne fonctionne pas et sa bloque l'application désinstaller et réinstaller toujours le même problème,2026-01-19,2026-01,0,18.0.0,,,négatif,site_app,False
44e4edac-c6c8-498b-a1b2-1fe515a2d592,issam sofiane Mahiou,1,il y a un problème avec l'application je viens de mettre a jour mon téléphone et depuis ils me disent (mise à niveau de l'application requise) que cette version n'est plus prise en charge . pour continuer vous devez procéder a la mise a niveau vers la version la plus récente. mais dès que je suis sur play store je fais mettre a jour rien ne se passe j'ai toujours le même message d'erreur.merci de faire votre possible pour réparer l'application qui était super génial vraiment rien a dire,2026-01-19,2026-01,2,18.0.0,,,négatif,site_app,False
8af14c5b-f659-414d-8e15-5d0670b5f219,HAMRARAS KAMEL,1,elle ne fonctionne pas,2026-01-19,2026-01,0,18.0.0,,,négatif,autre,False
058b0631-1d5d-44dc-a849-12dca48a3593,Hemmada Walid,5,من غير التاخرات كل شيء ما شاء الله,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
d6eb72f5-9b3a-45a9-b55c-7fe28adb7972,Nun gungun blanc,1,marche plus depuis 1semaine,2026-01-19,2026-01,0,18.0.0,,,négatif,autre,False
56824566-267b-481c-b8f3-db10ba28ab0e,guedouar kouider,5,merci beaucoup,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
07e2fbc5-c3c5-4fc6-bd05-3fad91d3094e,sid hmd,5,tr bon application,2026-01-19,2026-01,0,18.0.0,,,positif,site_app,False
bfac2b9b-3bbf-4431-9bbf-ff680a405ca5,rami berdja,5,ces tout simplement magnifique,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
cfbe99dd-92aa-4495-a1ed-3dcf0f880a0d,karim,1,l'application ne fonctionne plus impossible de faire la mise à jour,2026-01-19,2026-01,0,18.0.0,,,négatif,site_app,False
98a30ed2-d9ad-4bb9-8207-fc8295aceb23,Yousef Ait Cherif,5,a voir,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
be0d2447-21cc-4834-9822-d8fa7771b319,Deen Abboud,1,Marche quand ça veut.,2026-01-19,2026-01,0,,,,négatif,autre,False
c0999c3a-6647-460f-a2c3-3656f987aa28,Samir Bounouara,5,bravo air algirie,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
058f9c2a-7bb5-45ad-a9d0-39d91b1f307d,Rahmani Hacene,5,application souple,2026-01-19,2026-01,0,,,,positif,site_app,False
1ac0cbef-aec8-469d-b984-ab0f12dc0078,Abdelhalim AIT IDIR,1,"L'application demande une mise à jour, qui n'existe pas sur play store.",2026-01-19,2026-01,0,18.0.0,,,négatif,site_app,False
ebc047da-301c-4dcc-ba00-22cdcdceabaa,Wassila Atar,5,bon travail 💪,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
5dbf9ba3-e6ac-4864-adde-0195d59428fe,Abderrahmane Tegguer,5,satisfaction,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
4f5d5817-2e05-4246-88c9-2cd045d7f418,Groupe Radjimi,5,t bien,2026-01-19,2026-01,0,,,,positif,autre,False
b857894d-c32e-4353-9eea-85d62b9922d6,Ali Chaouche,2,ثقيلة بعض الشئ وتتوقف في كثير من الأوقات,2026-01-19,2026-01,0,18.0.0,,,négatif,autre,False
a404826b-1007-413a-a7af-446321d24c80,Catalina Emma,5,très bien,2026-01-19,2026-01,0,,,,positif,autre,False
a270b21d-db1b-4d59-b95a-7f341f8e7885,Soso Meksaggo (“So”),2,"ne fonctionne plus et pas de mise à jour, je ne comprends pas pourquoi elle marche plus.",2026-01-19,2026-01,0,18.0.0,,,négatif,autre,False
d7445aeb-5bdb-4a77-b079-50f56e5bd9b3,benattou zairi,5,Très bien et bonne soirée,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
b6cbc73b-dc4a-41ce-a2e6-4e2437ca8f1d,Rani L'italien,5,une très belle compagnie dans le monde,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
dd26abc6-fdd9-4487-863d-275cb28751d9,Bachir Bounoua,4,un peu cher les billets,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
bee946dd-d77e-4aea-93e7-fc77cdba99df,Абдул Раф,1,اسوء تطبيق,2026-01-19,2026-01,0,18.0.0,,,négatif,autre,False
ff0e0175-2e95-4b95-9079-7ddee48e1b50,Sabiha Mestar,5,excellente,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
877a5a53-2c89-49b5-8d2d-c16652c75441,Ram Moh,5,très bonne application,2026-01-19,2026-01,0,18.0.0,,,positif,site_app,False
61d45968-3bdc-4cd9-9ab7-35e4cc0bddc2,Farid Messafri,4,"demande de mise a jour, mais aucune mise à jour n'est possible",2026-01-19,2026-01,0,,,,positif,autre,False
d6a36e69-afe0-422e-9920-5d9684a0db30,abdelkader benhamou,5,rien à dire,2026-01-19,2026-01,0,,,,positif,autre,False
08a4e729-2719-40a1-89a0-3508814968e1,Nawel Lounis,5,fantastique,2026-01-19,2026-01,0,,,,positif,autre,False
8ba80023-6e32-4ff6-82eb-4b0580b4638d,Belkacem Sait,5,très important,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
4c9d294a-9096-4201-8706-c81667a5b628,hakim yahiaoui,5,très bien serviable,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
0ad707e3-3037-4f9b-8f16-60122a55f653,Laravi Laravi,1,"ça bloque, demande un sur classement mais l'appli ne marche pas",2026-01-19,2026-01,0,18.0.0,,,négatif,site_app,False
6619deb4-1f3b-4930-a4db-aede4017a00e,aissa hadj,1,ne fonctionne pas surclassement,2026-01-19,2026-01,0,18.0.0,,,négatif,autre,False
e1796bfd-3107-4195-944d-67be3d5bbc70,zz zina,5,Formidable application 🌹🌹,2026-01-19,2026-01,0,18.0.0,,,positif,site_app,False
cc872098-690a-4595-80ec-01c17bbb37ab,Chahla Saib,1,Il. Ne fonctionne pas,2026-01-19,2026-01,0,,,,négatif,autre,False
e5dbef35-9207-43ba-a7a0-6a93ca7ea636,Malik Safi,5,j'arrive pas à accéder,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
3b3aca7f-c3d5-4710-a006-69c6795fb03f,TAREK H,1,medicore miseajour impossible,2026-01-19,2026-01,0,18.0.0,,,négatif,autre,False
1c23adf8-5178-4ca4-906f-2bcc52284cdd,Samir BELAL,5,bonne application,2026-01-19,2026-01,0,18.0.0,,,positif,site_app,False
f1ac8143-f0f1-4c3d-85a7-a47b0ae1d5c6,Ghazali Elh,2,"je pense a un bug,impossible de mettre à jour une nouvelle version",2026-01-19,2026-01,0,18.0.0,,,négatif,site_app,False
6e3e1bdf-5447-40fa-bd5c-9901dbc980c0,Wali Wali,1,j'arrive pas ouvrir l'application c nul,2026-01-19,2026-01,0,18.0.0,,,négatif,site_app,False
f40fe0bb-7fd3-48bb-a858-227f2b7d4672,Amin Laalou,5,très bien,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
732bed6e-6723-47e1-969b-e0a32444ec7a,Jack,3,l'application bug et nous envoie vers mise à jour... sauf qu’il n’y à pas de mise à jour. android 16.,2026-01-19,2026-01,0,18.0.0,,,neutre,site_app,False
50c4374b-11d6-4945-b8f1-6b856c20b341,Madjid Chebah,5,impecable,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
da5a1b25-6459-44a3-9b3e-82f8e3483797,Kamel Bourakba,4,bon application,2026-01-19,2026-01,0,18.0.0,,,positif,site_app,False
9c35ae27-e642-4214-afb3-7c0625b42d62,Khemissi Chamekh,1,médiocre,2026-01-19,2026-01,0,,,,négatif,autre,False
64bb23aa-ca94-4da6-b4b8-afbb53f9bf86,Loucif Ihaddaden,5,très bon air Algérie,2026-01-19,2026-01,0,,,,positif,autre,False
749e0ae1-e5b7-4909-ae14-45ff14cf5aa4,walid.zozo@hotmail.com wiwido,3,une application pas mal mais pour acheter une valise en plus au retour il te compte l aller pas le retour tu paie en euros,2026-01-19,2026-01,0,18.0.0,,,neutre,"bagage, site_app",False
9f862300-cc78-4bec-a6b6-bcea6114cdb7,Rafik Bouhezila,1,du n'importe quoi cette application,2026-01-19,2026-01,0,18.0.0,,,négatif,site_app,False
a85047dc-be69-4153-a8fc-ba8b0cff58b8,toto michel,5,l'application il est impeccable,2026-01-19,2026-01,0,,,,positif,site_app,False
09026072-cdd9-4367-891d-71a22c7be0d7,Nadia Guiza,5,tout fonctionne correctement . très contente de l'application Air Algérie j'en suis ravie et l'utilise régulièrement dès que possible,2026-01-19,2026-01,3,18.0.0,,,positif,site_app,False
2cea7e4a-701c-4332-8126-860e41023cf2,Rachid Yousfi,5,bien 👍👍👍,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
c995e3ce-ff45-4f0c-b432-62011d841903,Abelmsirda Abelmsirda,5,ponctuation et services irréprochables,2026-01-19,2026-01,0,18.0.0,,,positif,personnel,False
4d397f97-8274-422d-92c0-a5532fc53304,Kamel Hanouh,5,sa marche top,2026-01-19,2026-01,0,,,,positif,autre,False
ee4f0963-d86d-4906-8721-616c88edc727,fathi kamel,5,bon courage,2026-01-19,2026-01,0,,,,positif,autre,False
95039122-6021-41d0-ac45-9ae4df2ff1cf,ATTIA ABDELALI,3,excellent,2026-01-19,2026-01,0,18.0.0,,,neutre,autre,False
2ed6751e-a564-4f9b-8baa-7f64caac1806,Amine Hamidi,1,"je n'arrive pas a accéder a l'application il me demande de mettre la mise a jour, alors qu'il n y a aucune mise a jour",2026-01-19,2026-01,0,18.0.0,,,négatif,site_app,False
5d7b40bb-0d24-4f2b-bbca-0a3fa0c50860,Bel Kis,1,Impossible d'ouvrir l'application après une mise à jour aujourd'hui 19 janvier !!,2026-01-19,2026-01,0,18.0.0,,,négatif,site_app,False
3417c20c-f062-49c0-b919-07f9b902b45a,Habiba Amarrouana,5,une application bien mais les prix trop élevé,2026-01-19,2026-01,0,18.0.0,,,positif,site_app,False
039cd47b-d2f0-4317-9f9e-668f58e9f792,Fares Nasri,5,bonjour Merci aire Algérie,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
80fa705b-eaa2-4e2e-b8fe-ee61246e770b,Sya Shr,2,l'application ne fonctionne plus...,2026-01-19,2026-01,0,18.0.0,,,négatif,site_app,False
302aa978-1083-46c3-ab84-c976cb3cda4a,Berrabah Hamid,5,très bien,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
75d1cbeb-ff98-4916-929e-af1936290343,Hamdi Ahmed,4,genial. mais ya perturbation parfois,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
3efd3d9a-331f-48f6-8716-08e4a59691cb,Oumehani BOURAHLA,3,Le site n'est pas à jour,2026-01-19,2026-01,0,18.0.0,,,neutre,site_app,False
99a3e2cb-754f-4817-b19b-e7f37745996f,Faloug Fa,5,facile efficace,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
ef7e39f8-7e1c-455e-913c-22bf2bda6d67,mohammed tahar Hassani,1,il demende une update qui nexiste pas .il ne fonctione pas,2026-01-19,2026-01,0,18.0.0,,,négatif,autre,False
7517c16a-dbd3-494c-a13a-b1fb345045b1,Ghaouti Dellal,5,Une bonne application,2026-01-19,2026-01,0,18.0.0,,,positif,site_app,False
3e53da52-59d4-4cc3-9734-6ff7f343961b,Benaissa Bedroun,5,très bien merci,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
3c5390f0-79b9-4929-8b4a-72a20a670e2b,benzita mustapha,1,الترقية للبرمجية الجديدة لا تعمل,2026-01-19,2026-01,0,18.0.0,,,négatif,autre,False
9d2ab03d-3f7e-4a43-b153-7cbd38341e0e,Azlaoui Aziz,1,A failed app that doesn't work when you need it most.,2026-01-19,2026-01,0,18.0.0,,,négatif,autre,False
49be9a29-323a-480f-a0de-7f5bd20f099a,Boughenama Abdelbasset,5,transparence totale fixibillité pour tout les service,2026-01-19,2026-01,0,18.0.0,,,positif,personnel,False
cebf9fae-9b73-4146-97ab-3d6b49ed3fae,Mohamed LEKHEL,4,normal,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
062b8998-facb-47d5-aad0-d8ec8c5bbcd4,Adda Chentouf,1,impossible de mettre l'application en service,2026-01-19,2026-01,0,,,,négatif,"personnel, site_app",False
77087001-cf5e-4fbd-a735-44e18a803c5a,Sellami Khelifa,5,Très bien,2026-01-19,2026-01,0,16.0,,,positif,autre,False
bf5dca07-21c2-4be7-9af2-67d764653db8,Belhadj Bedredine,5,très bonne application,2026-01-19,2026-01,0,18.0.0,,,positif,site_app,False
ebfbebf9-e1d4-4d43-b4cf-30de8b6677f0,Rafik Oudghiri,1,imparfait,2026-01-19,2026-01,0,18.0.0,,,négatif,autre,False
6870a278-7e94-42dd-a0f0-af9b829eb9f7,salim hamedi,5,Très bonnes services,2026-01-19,2026-01,0,,,,positif,personnel,False
d6ba698d-cc13-43eb-b58e-cbfbe9c62ef7,Aklouche Mo,5,très bonne application,2026-01-19,2026-01,0,16.0,,,positif,site_app,False
696cdd5d-5f75-4aa6-a2b4-3dccafe31a50,Debbah Lakhdar,5,application utile et nécessaire facile a utiliser et surtout très pratique,2026-01-19,2026-01,0,18.0.0,,,positif,site_app,False
58c0f938-e105-408b-8339-67907c6103f3,Rayane Moussa,2,j'ai un bug ça me dit que la version que j'ai téléchargé n'est pas prise en charge or c'est la version la plus récente que j'ai téléchargé.,2026-01-19,2026-01,0,18.0.0,,,négatif,site_app,False
3c36fc30-48c1-41c1-9ff6-12de510a56f8,Laouar Abdelkader,5,efficace,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
4314684e-2722-485f-b5c3-61e82600b8e1,halilmoh1,3,application pratique pour une réservation instantanée. le seul problème est le payement avec la carte postale dahabia. quand ça bug c la mère.,2026-01-19,2026-01,0,18.0.0,,,neutre,site_app,False
fc4d6f65-6ef4-4410-a05f-bd397f3a637a,Dah Maw,5,très bien,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
e8e54d06-122e-4696-8442-2366f5f820ec,Nabahat Benasid,5,facile a acceder bonne promo,2026-01-19,2026-01,0,,,,positif,autre,False
fc4ee0a1-d0b0-4246-8084-c8dcc2512981,Najate Djelloul,5,parfait 👍 👍 👍,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
b2efcca3-669a-4cce-8ba5-9d4024e2fd3f,Mehdi Sofiane Belhaoua,4,très pratique,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
505a3147-aa93-4d15-be61-bf7613b849c6,kacemi mhammed,4,c'est pratique et efficace,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
95081bf5-6b5f-4f7b-a930-af95c8a81e2a,Lakhdar Lomani,5,très bonne,2026-01-19,2026-01,0,16.0,,,positif,autre,False
4ac9cdf0-43f1-4334-9fd1-4fb60bbc835d,Bouhal Hocine,5,Très bien,2026-01-19,2026-01,0,,,,positif,autre,False
5ac7a164-0e34-4da4-b52d-580d66368a6c,Bouabdallah Belkateb,5,tre bonne application,2026-01-19,2026-01,0,18.0.0,,,positif,site_app,False
317b4b8d-dc85-4e6a-a9f8-1f682f753e19,Chawki Taleb,5,Très Bien.,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
1408299c-9386-47dd-9a71-7f9095987c3e,Abdelhaq Chaibeddour,5,il ya un problème je n'arrive pas y accéder,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
b7eeb3da-9ede-4ef3-ada7-a70a744786f6,Nour Ikram,1,"blocked,not working due to upgrade",2026-01-19,2026-01,0,18.0.0,,,négatif,autre,False
126cdd64-ed30-4b5e-9277-6ce39404f4a8,Rémi Rémi,5,"application très simple de fonctionnement, rapide",2026-01-19,2026-01,0,18.0.0,,,positif,site_app,False
d3aa3307-dbe1-4423-b323-1ce9058582d5,Nour Bouzida,4,I like air algérie,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
8fa830f6-ba32-414e-8a39-c2e8cfb234ee,Hamza Fouad,5,هذي لابليكاسيون فور تاعون بزاف,2026-01-19,2026-01,0,,,,positif,autre,False
955d2ee2-3e7f-4ff9-a90b-08c3a073c696,tiks tiks,1,"Application basique à part réserver un vol, le reste à améliorer.. Changement de dates par exp",2026-01-19,2026-01,0,18.0.0,,,négatif,site_app,False
b51fdc8d-a102-422a-a949-317a597ca959,tak bey,4,Formidable,2026-01-19,2026-01,0,,,,positif,autre,False
0df56abc-6420-4aa8-81fe-0fdeaf358a48,بوجمعة واوان,5,تطبيق رائع جداً وسهل الإستخدام,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
c6dd601b-6d8b-4697-bf2b-a8cdc9ec558b,Madfrance Samy,5,une bonne compagner,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
8d5f0704-09f9-4918-96f3-4df6f210d23b,Fadhila Nebbache,5,très bonne application,2026-01-19,2026-01,0,18.0.0,,,positif,site_app,False
5eafcf30-13d2-40e0-a61c-561046e7a778,Essahli Hizya,5,toooooop,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
c086fd3f-83c9-4a1c-9b90-bbf903e83ba1,Tariq Korichi,5,Merci pour votre service,2026-01-19,2026-01,0,,,,positif,personnel,False
20c7fa01-cc4c-4791-bbb8-181053b073df,maamar kaddour amraoui,3,je suis très satisfait de 🤟 vous services,2026-01-19,2026-01,0,18.0.0,,,neutre,personnel,False
74e79f48-3525-460f-aaff-bfe3cabdb8de,Dem Am,1,Ne se télécharge pas Android,2026-01-19,2026-01,0,18.0.0,,,négatif,autre,False
65b21e03-cccf-49e1-9301-2706ab79a09d,Zakaria Bouzar,5,je suis content pour cette application ☺️,2026-01-19,2026-01,0,18.0.0,,,positif,site_app,False
d18c559a-cac4-43a3-afcf-2374d11edfee,Hamza Boureghdad,5,Des billets moin cher c'est bien merci,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
afc739f4-f6b2-4c55-b813-8d0eecdb92c1,Charef Tawfiq,1,Sa marche pas,2026-01-19,2026-01,0,,,,négatif,autre,False
4db35113-ba5f-43c8-8982-59939c69f6de,SELMA FOUDALA,1,je n'arrive pas a faire la mise a jour pour pouvoir reserver!!!,2026-01-19,2026-01,0,18.0.0,,,négatif,autre,False
db4dca54-3989-444c-b0be-925dc22baed0,Zinedine Tbahriti,5,j'ai toujours pris air Algérie tranquille koi,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
52ed0364-c6e7-47cf-ba68-37a65463f416,Mohammed Regab,5,bonne continuation,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
a3e4998d-f556-4e28-b39e-5b9046fe2fb6,Faïz H.,4,"appli précise mais qui a quelques beugs cependant, surtout sur la catégorie état du vol en direct sinon appli pratique je recommande N'oubliez pas de bien garder les prix plutôt bas, je vous en remercie d'avance !",2026-01-19,2026-01,7,18.0.0,,,positif,site_app,False
7b096d12-61ae-4e60-9ddb-e1a313134910,Faraman Skandar,1,"pour le moment Elle ne fonctionne pas,c'est bizarre!?",2026-01-19,2026-01,0,,,,négatif,autre,False
e11bd4d5-429d-4f13-87b7-7ae3704968e0,Kenouni Rania,3,c'est bien,2026-01-19,2026-01,0,18.0.0,,,neutre,autre,False
c410a504-929e-4a9e-b725-d6baedef2d1f,rabah Yousfi,5,belle application,2026-01-19,2026-01,0,18.0.0,,,positif,site_app,False
fe78f6c4-9f9f-4b49-9429-d00e30c1f522,Rachid Seghir,1,Impossible d'effectuer la mise a jour,2026-01-19,2026-01,0,18.0.0,,,négatif,autre,False
7815f5bb-860c-4fa0-9f9c-f814e861f622,Abdelkrim Okbi,5,elle est très utile,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
6976b096-53df-4bef-99bd-3f38f7969c63,Mhammed Bghawa,4,tres faclie et efficace surtout l'application repond vite,2026-01-19,2026-01,0,18.0.0,,,positif,site_app,False
8689d33f-ac64-43b0-bdda-740313bfe049,Faris Kerbouche,5,super app,2026-01-19,2026-01,0,18.0.0,,,positif,autre,False
96ac8696-abcd-427b-a7b0-7f12abb1b48f,Hakim Yakouben,3,satisfait,2026-01-19,2026-01,0,18.0.0,,,neutre,autre,False
08a0f584-4926-447b-bb52-bb5109bf9bcb,momo youn,5,très facile et efficace surtout l'application répond vite,2026-01-03,2026-01,163,18.0.0,,,positif,site_app,False
535cb929-8041-49b5-9eb1-1011dbdfb42f,Ang Ela,1,I biglietti sono costosi e l'aereo non parte in orario 🙄,2026-01-02,2026-01,0,,,,négatif,autre,False
16f4d41c-d4d2-45c1-981d-7d4fe4d30058,Hichem Meddahi,5,"Excellent travail, cette application nous a aidé",2025-12-30,2025-12,0,18.0.0,,,positif,site_app,False
2f0c0759-8779-4290-a066-26459adaf13b,Anas Svr,1,تطبيق فاشل,2025-12-27,2025-12,0,,,,négatif,autre,False
4885100a-7f7d-4ba5-b0b5-2194acbc7d17,khelifa abour,4,très belle,2025-12-26,2025-12,0,18.0.0,,,positif,autre,False
5e3d4d60-ab84-44a1-8d71-58bf537e0594,CANADA-AMS,1,"Impossible de modifier un vol ou d’avoir de l’aide, cette application est une honte !",2025-12-18,2025-12,124,18.0.0,,,négatif,site_app,False
0c8c078b-42e5-4813-9bd6-052f674850c4,Nabil Khalfouni,5,agréable,2025-12-13,2025-12,0,16.0,,,positif,autre,False
92f8aefd-d855-464e-aa7c-fe79fbc24586,Youcef Mahboub,1,أسوء خطوط جوية على الإطلاق، لا إحترام للمواعيد، ولا إحترام للزبائن. 😡😡😡😡😡,2025-12-04,2025-12,0,16.0,,,négatif,autre,False
68f1a195-ff43-4831-b674-0e97d2299a0b,Djenidi Benhouili,5,très bien merci beaucoup,2025-11-28,2025-11,0,17.0.0,,,positif,autre,False
cedc43e9-a4aa-4056-9092-1757852091e2,BELGAID KARIM,2,les prox sont catastrophique,2025-11-23,2025-11,0,18.0.0,,,négatif,autre,False
4269e746-2874-405a-a704-a5ec092117f3,عبد الحق صلعة,3,normal,2025-11-18,2025-11,0,,,,neutre,autre,False
dd8140a3-28fd-4373-a59b-b26193f2f660,Bruno Ben,1,"on dirait une application faite par des amateurs de programmation, fonctionne rarement beug souvent, amateurisme débile et enfantin pour une si grande compagnie, ils feraient mieux de porter des nez de clown au lieu de leurs cravates",2025-11-18,2025-11,3,17.0.0,,,négatif,site_app,False
8bd480ae-6eea-479b-9190-58c0950d00d2,Djamel Paris,5,Une application fonctionnelle . les prix proposés sont très élevés même en période creuse.,2025-11-16,2025-11,134,17.0.0,,,positif,site_app,False
fd44768e-e21c-48a1-ab3a-639249f35216,Sarra Drani,1,"l’application ne marche pas, elle bloque au moment du paiement, vous avez débité la somme par contre rien reçu, et pas de remboursement a l’instant!",2025-11-14,2025-11,25,17.0.0,,,négatif,"remboursement, site_app",False
